subject,mission,mode,HR,HRV,nav,tank,space,trees,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,tank_local_score,HRnorm,label
28.0,3.0,1.0,70.3482237073514,-0.06019399082851332,0.0,19.0,0.0,1.0,4.0,15.0,5.0,1.0,3.0,1275.9,4416.019,1399.98,95.99700000000001,611.76,22.278000000000002,-0.5607764091657259,1.0
28.0,3.0,0.0,71.45409074669526,-0.09116856725625762,13.0,19.0,0.0,0.0,0.0,24.0,1.0,5.0,2.0,0.0,6260.121,219.89,1963.88,552.0,8.817000000000009,0.5450906301781373,1.0
28.0,3.0,1.0,70.06071929005137,-0.08015538393757089,7.0,15.0,0.0,0.0,6.0,19.0,1.0,2.0,1.0,1360.01,5630.554,167.99,2167.8,276.02,0.5789999999999935,-0.8482808264657535,1.0
28.0,3.0,1.0,75.42426147077309,-0.049496248244476106,0.0,37.0,0.0,0.0,0.0,17.0,1.0,1.0,7.0,0.0,5308.913000000001,335.99,532.0,1947.77,-75.778,4.515261354255983,1.0
28.0,3.0,0.0,75.35106747345587,-0.05004547473739755,29.0,9.0,1.0,1.0,1.0,3.0,20.0,5.0,9.0,263.87,288.005,4775.579000000001,1211.78,2659.67,5.856999999999998,4.4420673569387645,1.0
28.0,3.0,1.0,70.56056448451588,-0.04545111103954815,4.0,11.0,0.0,0.0,2.0,19.0,10.0,0.0,2.0,392.02,5103.521,3903.65,0.0,435.99,-4.3330000000000055,-0.3484356320012552,1.0
28.0,3.0,0.0,70.72969468348461,-0.048061388199471484,31.0,0.0,0.0,0.0,6.0,1.0,14.0,9.0,2.0,1107.797,107.98,2056.09,1879.749,295.98,0.0,-0.17930543303251056,1.0
28.0,3.0,1.0,67.7659814772984,-0.0711121439766012,6.0,19.0,0.0,0.0,3.0,13.0,4.0,0.0,0.0,539.865,5423.61,1336.02,0.0,0.0,-3.2219999999999978,-3.143018639218724,1.0
28.0,3.0,1.0,68.29046209879354,-0.043671452682152806,0.0,16.0,0.0,0.0,5.0,21.0,0.0,1.0,4.0,1095.99,7648.343999999999,0.0,183.99,971.9760000000001,14.038999999999998,-2.61853801772358,1.0
28.0,3.0,1.0,73.3048259010385,-0.08650465712858219,0.0,26.0,0.0,0.0,5.0,16.0,0.0,0.0,4.0,2255.67,6155.397,0.0,0.0,892.0799999999998,27.73799999999999,2.395825784521378,1.0
28.0,3.0,0.0,70.66213033237374,-0.08760505666655274,26.0,9.0,1.0,1.0,13.0,2.0,13.0,3.0,1.0,4075.6809999999996,303.97,3827.47,563.95,99.99600000000001,4.746000000000009,-0.2468697841433851,1.0
28.0,4.0,0.0,64.75111290975315,-0.07804088600907913,29.0,0.0,0.0,0.0,0.0,1.0,17.0,5.0,2.0,0.0,135.97,6543.9000000000015,1139.8,420.03,-20.0,-6.91563670454039,1.0
28.0,4.0,1.0,69.12442396313364,-0.06612638991284843,0.0,7.0,0.0,0.0,1.0,16.0,6.0,1.0,3.0,499.88,5555.32,1115.95,263.99,552.0,-3.8888,-2.5423256511598997,1.0
28.0,4.0,1.0,72.09805335255948,-0.07778493847286819,0.0,17.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,6886.6,0.0,2859.7,0.0,25.1424,0.4313037382659388,1.0
28.0,4.0,1.0,70.32348804500704,-0.07572811897512377,0.0,31.0,0.0,0.0,0.0,15.0,1.0,3.0,2.0,0.0,6107.29,484.03,2719.68,404.01099999999997,24.706000000000003,-1.3432615692864969,1.0
28.0,4.0,1.0,71.24198527665638,-0.08410261610905671,0.0,30.0,0.0,0.0,0.0,17.0,7.0,6.0,0.0,0.0,5615.723000000001,1016.055,1655.59,0.0,22.41999999999999,-0.4247643376371713,1.0
28.0,4.0,0.0,70.5218617771509,-0.04526561431328514,21.0,12.0,1.0,0.0,0.0,7.0,15.0,3.0,3.0,0.0,1555.94,4951.5819999999985,668.427,1027.86,11.174999999999995,-1.1448878371426332,1.0
28.0,4.0,0.0,68.43065693430657,-0.06561791397317876,35.0,0.0,1.0,1.0,0.0,2.0,16.0,6.0,4.0,0.0,479.98,6754.663000000001,1131.771,519.859,-2.2220000000000084,-3.236092679986968,1.0
28.0,4.0,0.0,65.15365403409709,-0.08715060011147377,27.0,0.0,1.0,1.0,0.0,0.0,13.0,4.0,4.0,0.0,0.0,3627.684,2767.84,2595.71,-24.999999999999996,-6.51309558019645,1.0
28.0,4.0,1.0,68.77228731533367,-0.08214010451536449,6.0,8.0,0.0,1.0,0.0,10.0,7.0,2.0,1.0,0.0,4135.62,3447.45,447.99,104.0,-1.7780000000000058,-2.8944622989598656,1.0
28.0,4.0,0.0,75.4371928220368,-0.09972711469417572,18.0,7.0,1.0,1.0,2.0,11.0,5.0,6.0,3.0,656.02,3879.49,1888.16,1463.891,491.83,17.785999999999998,3.77044320774327,1.0
28.0,4.0,1.0,79.54682415330844,-0.0634341770213217,4.0,11.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,6855.222,1911.914,0.0,0.0,-1.7219999999999942,7.880074539014899,1.0
28.0,4.0,0.0,58.61664712778428,0.17734626395388411,20.0,5.0,1.0,1.0,0.0,14.0,11.0,3.0,1.0,0.0,4559.54,2483.5789999999997,539.87,244.0,8.451999999999984,-13.050102486509259,1.0
28.0,4.0,0.0,63.87735547748323,-0.01965794283545361,40.0,0.0,1.0,1.0,0.0,6.0,22.0,3.0,2.0,0.0,3139.7,5223.394,763.95,388.01,-5.0,-7.789394136810309,1.0
28.0,4.0,0.0,59.922956199172496,-0.07281689303122596,25.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,7374.673000000001,0.0,1371.88,-55.0,-11.743793415121033,1.0
28.0,4.0,1.0,65.85446163977609,-0.04442585758668463,6.0,11.0,0.0,1.0,2.0,23.0,5.0,0.0,4.0,295.81,6219.04,1412.0,0.0,803.982,-2.1110000000000007,-5.812287974517447,1.0
28.0,4.0,1.0,77.5394158697338,-0.05353293223763225,0.0,18.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,6731.26,879.845,0.0,0.0,22.104,5.872666255440251,1.0
28.0,4.0,1.0,71.97696737044146,0.11604415489910902,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.158999999999999,0.3102177561479209,1.0
28.0,4.0,0.0,74.30340557275541,-0.06958420566361763,19.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,207.922,0.0,176.016,84.005,-0.929000000000002,2.6366559584618727,1.0
28.0,4.0,1.0,73.09051041539773,-0.0464859654986928,3.0,15.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,351.971,0.0,0.0,0.0,20.317,1.4237608011041942,1.0
28.0,4.0,1.0,76.47208768799388,-0.08006307051572323,0.0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,5503.453,0.0,0.0,0.0,19.572000000000006,4.805338073700341,1.0
28.0,4.0,0.0,70.91267235718976,-0.07617074423144253,13.0,0.0,2.0,1.0,3.0,6.0,9.0,0.0,7.0,947.83,779.98,1167.979,0.0,1147.7669999999996,-1.0789999999999935,-0.7540772571037735,1.0
28.0,4.0,1.0,72.91286912139994,-0.08645635117092595,8.0,9.0,0.0,0.0,1.0,11.0,6.0,6.0,3.0,164.03,3411.594,615.9159999999998,943.94,407.98,-2.8329999999999984,1.2461195071063995,1.0
28.0,4.0,1.0,72.25433526011561,-0.09570829802113646,0.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,795.9010000000001,403.99199999999996,0.0,0.0,-4.332999999999984,0.5875856458220738,1.0
28.0,4.0,1.0,70.7380334826692,-0.08429380388396783,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1847.595,0.0,0.0,0.0,9.761999999999986,-0.9287161316243556,1.0
28.0,4.0,1.0,70.0770847932726,-0.05443269459966395,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,624.01,204.0,100.0,787.9549999999998,-12.665999999999983,-1.5896648210209319,1.0
28.0,4.0,0.0,75.03751875937971,-0.09207507237441304,12.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,823.9399999999998,363.89,0.0,719.94,-13.332999999999984,3.370769145086157,1.0
28.0,4.0,1.0,72.91286912139994,-0.08452692758311336,4.0,16.0,0.0,1.0,0.0,31.0,4.0,0.0,2.0,0.0,8127.162999999999,919.96,0.0,264.0,15.357000000000001,1.2461195071063995,1.0
28.0,4.0,1.0,72.46376811594202,-0.09615159187200108,0.0,16.0,0.0,0.0,0.0,20.0,12.0,0.0,4.0,0.0,4759.218,2371.8570000000004,0.0,1031.99,15.334000000000005,0.7970185016484805,1.0
28.0,4.0,1.0,74.07407407407408,-0.09291834995875838,0.0,13.0,0.0,1.0,0.0,22.0,7.0,0.0,4.0,0.0,5935.473000000001,1399.861,0.0,1311.8,0.0,2.4073244597805403,1.0
28.0,4.0,0.0,70.99751508697197,-0.08403336428419964,27.0,2.0,1.0,1.0,0.0,7.0,23.0,4.0,4.0,0.0,927.861,2904.046,1028.02,603.896,-6.221999999999994,-0.6692345273215636,1.0
28.0,4.0,0.0,70.7380334826692,-0.06956659316877861,32.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,6354.279999999999,168.04,147.97,-12.334000000000005,-0.9287161316243556,1.0
28.0,4.0,0.0,64.26046910142446,-0.04757814255606965,0.0,13.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,0.0,6976.035,543.84,0.0,279.86,-74.5004,-7.406280512869087,1.0
28.0,4.0,1.0,70.41427062551345,-0.08291152376430705,0.0,28.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,8707.071,0.0,0.0,272.019,8.54,-1.2524789887800836,1.0
28.0,4.0,0.0,70.33997655334115,-0.08123692504027358,17.0,10.0,2.0,2.0,2.0,3.0,19.0,2.0,1.0,367.87,399.999,4215.585999999998,467.96,192.0,5.642999999999998,-1.326773060952391,1.0
28.0,4.0,0.0,77.52939656286341,-0.09383919944231618,37.0,0.0,0.0,0.0,2.0,0.0,30.0,8.0,3.0,376.02,0.0,4515.87,1655.69,812.01,-7.333000000000002,5.862646948569875,1.0
28.0,4.0,1.0,79.79688066739209,-0.07882058373566705,6.0,4.0,0.0,0.0,4.0,4.0,13.0,0.0,6.0,716.01,2739.87,2171.78,0.0,1271.96,-1.8889999999999996,8.130131053098566,1.0
28.0,4.0,0.0,76.41365257259298,-0.050317336595913004,22.0,0.0,1.0,1.0,0.0,0.0,18.0,7.0,3.0,0.0,0.0,3411.44,1631.6350000000002,463.86,-2.334,4.746902958299443,1.0
28.0,4.0,1.0,67.74302811335666,-0.023701440647650267,9.0,13.0,0.0,0.0,0.0,17.0,6.0,5.0,4.0,0.0,5007.99,1028.01,960.03,640.0,-5.0005000000000015,-3.9237215009368778,1.0
28.0,4.0,1.0,66.1229887590919,-0.012589601647413212,0.0,13.0,0.0,2.0,0.0,20.0,16.0,0.0,0.0,0.0,6107.781999999999,3203.788,0.0,0.0,8.817599999999997,-5.543760855201626,1.0
28.0,4.0,0.0,71.22507122507122,-0.07133989577945371,23.0,10.0,1.0,1.0,0.0,23.0,16.0,1.0,0.0,0.0,6467.3640000000005,2532.062,219.86,0.0,9.785999999999998,-0.441678389222318,1.0
28.0,4.0,0.0,70.38123167155425,-0.08757806021943089,34.0,0.0,0.0,0.0,0.0,9.0,19.0,10.0,4.0,0.0,1687.7379999999998,4091.82,2415.63,587.8589999999998,-2.27,-1.2855179427392898,1.0
28.0,4.0,0.0,69.97084548104955,-0.08288850621719075,26.0,0.0,0.0,0.0,1.0,2.0,27.0,1.0,7.0,160.0,295.93,4153.247,195.98,1487.9,-26.666790000000002,-1.6959041332439853,1.0
28.0,4.0,1.0,78.94736842105263,-0.08789218920673095,6.0,4.0,0.0,0.0,0.0,9.0,15.0,7.0,3.0,0.0,2587.765000000001,3088.6500000000005,1516.424,623.95,0.0,7.28061880675908,1.0
28.0,4.0,0.0,80.50449483429492,-0.09168673073912556,18.0,7.0,0.0,0.0,2.0,25.0,8.0,0.0,1.0,415.98,6138.411,1415.664,0.0,127.98,-0.16666999999999996,8.837745220001368,1.0
28.0,4.0,0.0,65.14657980456026,-0.06424103401528176,35.0,14.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,6223.54,3415.719,0.0,0.0,28.35756,-6.520169809733275,1.0
28.0,4.0,1.0,69.75122064636129,-0.012353933129971044,9.0,19.0,0.0,0.0,0.0,28.0,1.0,1.0,2.0,0.0,10151.151,187.92,227.94,439.88,17.491999999999994,-1.9155289679322325,1.0
28.0,4.0,1.0,73.0549129428954,-0.06275557267000614,0.0,21.0,0.0,1.0,0.0,26.0,5.0,0.0,0.0,0.0,7499.887,695.955,0.0,0.0,21.928,1.3881633286018626,1.0
28.0,4.0,0.0,70.298769771529,-0.09389410888606284,23.0,5.0,1.0,1.0,0.0,6.0,21.0,1.0,2.0,0.0,1487.5620000000001,5495.566,223.98,271.99,6.610999999999991,-1.3679798427645409,1.0
28.0,4.0,0.0,64.12997007268062,-0.02958957068254427,36.0,1.0,0.0,0.0,2.0,3.0,23.0,3.0,4.0,340.01,388.069,6731.56,679.95,879.877,-24.45200000000001,-7.5367795416129155,1.0
28.0,4.0,0.0,69.46856547412297,-0.08115995089124753,16.0,11.0,1.0,1.0,2.0,13.0,6.0,7.0,5.0,355.917,3180.7699999999995,1351.55,3407.67,871.94,-44.11137,-2.1981841401705684,1.0
28.0,4.0,1.0,73.44840249724571,-0.0897470994516272,6.0,11.0,0.0,0.0,1.0,11.0,6.0,0.0,2.0,187.87,6759.561,1183.86,0.0,216.18,8.45237,1.7816528829521587,1.0
28.0,4.0,1.0,80.7971990304336,-0.09008111955344253,0.0,19.0,0.0,2.0,8.0,13.0,8.0,1.0,5.0,1536.0,4859.3,1231.6680000000001,148.0,1140.01,23.928,9.130449416140069,1.0
28.0,4.0,1.0,74.24823660438064,-0.08711109291979294,0.0,28.0,0.0,0.0,3.0,5.0,12.0,18.0,0.0,1239.88,651.956,3627.96,3319.71,0.0,23.047,2.5814869900871003,1.0
28.0,4.0,1.0,71.03954534690978,-0.07597572238008901,0.0,19.0,0.0,1.0,4.0,19.0,10.0,0.0,4.0,1167.88,4827.483,2039.899,0.0,740.0,21.92899999999999,-0.6272042673837603,1.0
28.0,4.0,1.0,74.30340557275542,-0.06538050084365929,0.0,11.0,0.0,2.0,0.0,17.0,15.0,0.0,2.0,0.0,5029.041000000001,3819.66,0.0,271.98,11.738,2.6366559584618865,1.0
28.0,4.0,1.0,79.22883929750428,-0.09620662278446182,0.0,0.0,0.0,1.0,7.0,6.0,7.0,12.0,4.0,1547.96,976.0,1455.8100000000004,3747.51,496.02,-1.2220000000000084,7.5620896832107425,1.0
28.0,4.0,0.0,73.23324789454415,-0.08857200040889371,25.0,0.0,1.0,1.0,1.0,8.0,14.0,12.0,3.0,356.02,2295.600000000001,3103.4570000000003,2204.268,379.86800000000005,-5.888999999999997,1.5664982802505991,1.0
28.0,4.0,0.0,75.81501137225169,-0.08589763770088431,40.0,0.0,0.0,0.0,7.0,0.0,20.0,2.0,2.0,2287.77,0.0,5603.440000000001,332.0,248.01,-12.332999999999998,4.148261757958154,1.0
28.0,4.0,1.0,77.28970758727294,-0.07763163227733996,0.0,0.0,0.0,0.0,4.0,2.0,14.0,4.0,15.0,1123.95,340.01,2123.855,815.88,5371.73,-44.33311000000001,5.62295797297942,1.0
28.0,4.0,1.0,75.38635506973239,-0.07813394849691616,0.0,0.0,0.0,0.0,17.0,2.0,8.0,0.0,9.0,4191.656,336.03,1503.4840000000004,0.0,2039.884,0.0,3.719605455438853,1.0
29.0,1.0,0.0,87.36167734420498,-0.015810304255605562,0.0,10.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,6367.499,0.0,0.0,588.02,9.714,16.072958030986456,0.0
29.0,1.0,1.0,89.69828757814624,-0.016431058050227043,17.0,2.0,0.0,0.0,0.0,5.0,2.0,13.0,4.0,0.0,1867.6889999999999,515.97,5107.46,535.7,5.340999999999994,18.4095682649277,0.0
29.0,1.0,0.0,85.4295206454675,-0.025328034776278183,10.0,0.0,1.0,1.0,0.0,0.0,16.0,10.0,6.0,0.0,0.0,4495.24,2839.866,1043.89,-4.444999999999993,14.140801332248971,0.0
29.0,1.0,1.0,87.74262164318,-0.027795360119843286,7.0,4.0,5.0,1.0,0.0,14.0,11.0,0.0,2.0,0.0,4991.819,3799.46,0.0,351.98,-6.888999999999997,16.453902329961466,0.0
29.0,1.0,0.0,91.56004225848105,-0.010605113844078988,0.0,14.0,0.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,5823.204000000001,0.0,499.955,559.96,13.540000000000004,20.271322945262497,0.0
29.0,1.0,1.0,88.48252470137147,-0.016934486373326306,0.0,14.0,0.0,0.0,0.0,15.0,3.0,6.0,7.0,0.0,5283.55,623.85,1247.9589999999998,1519.71,13.277999999999993,17.193805388152953,0.0
29.0,1.0,1.0,91.03322712790168,-0.023080878342462332,0.0,14.0,0.0,0.0,0.0,21.0,3.0,3.0,4.0,0.0,4931.45,535.79,731.99,595.759,-10.364999999999997,19.74450781468313,0.0
29.0,1.0,0.0,87.77276606119713,-0.0180658107007357,0.0,10.0,0.0,0.0,0.0,13.0,0.0,12.0,3.0,0.0,4683.31,0.0,2115.69,779.97,8.031999999999996,16.48404674797858,0.0
29.0,1.0,1.0,83.47245409015025,-0.014259857188084328,24.0,2.0,0.0,0.0,0.0,3.0,10.0,9.0,2.0,0.0,1591.88,2671.878,4031.98,543.87,-8.555999999999997,12.183734776931715,0.0
29.0,1.0,1.0,84.19870895312938,0.005318638096282038,0.0,10.0,0.0,1.0,0.0,18.0,0.0,0.0,3.0,0.0,5387.331999999999,0.0,0.0,487.83,-3.722000000000008,12.909989639910847,0.0
29.0,1.0,0.0,80.69939475453934,-0.020322290506587556,16.0,4.0,0.0,0.0,0.0,7.0,0.0,20.0,2.0,0.0,2883.7200000000007,0.0,3335.498,439.88,0.0,9.410675441320805,0.0
29.0,1.0,0.0,79.39658594680428,-0.02257730718181501,31.0,0.0,0.0,0.0,0.0,1.0,16.0,21.0,1.0,0.0,87.993,2943.3770000000004,4583.906,235.99,-2.221999999999994,8.107866633585743,0.0
29.0,1.0,0.0,76.9329401205283,-0.032998427146960066,15.0,0.0,2.0,1.0,0.0,1.0,15.0,11.0,2.0,0.0,147.95,6299.510000000001,2556.12,211.99,-5.0,5.64422080730975,0.0
29.0,1.0,1.0,80.60182697474477,-0.02077931589014312,8.0,7.0,0.0,0.0,0.0,12.0,5.0,6.0,2.0,0.0,4423.46,1455.67,1364.02,428.01,-5.221999999999994,9.313107661526233,0.0
29.0,1.0,0.0,81.62154808869542,-0.026736795263835312,11.0,1.0,1.0,0.0,0.0,9.0,5.0,12.0,6.0,0.0,1976.001,759.97,4955.605,1219.72,0.0,10.332828775476882,0.0
29.0,1.0,0.0,79.58615200955032,-0.02781504951636355,15.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,0.0,0.0,8803.15,551.826,460.01,-6.555,8.297432696331795,0.0
29.0,1.0,1.0,80.51726241307796,-0.02241947687404694,3.0,8.0,0.0,0.0,2.0,12.0,5.0,3.0,4.0,235.97299999999998,3611.323,2015.9820000000002,755.88,608.09,-5.110999999999997,9.228543099859436,0.0
29.0,1.0,0.0,88.20286659316429,-0.006524626218945603,12.0,9.0,0.0,0.0,0.0,18.0,7.0,9.0,2.0,0.0,4503.6500000000015,1135.85,2163.825,335.86,8.42900000000001,16.91414727994575,0.0
29.0,1.0,1.0,79.81907675934548,-0.01163882889226437,11.0,6.0,0.0,0.0,2.0,12.0,6.0,5.0,3.0,500.03,3547.5600000000004,1319.93,1199.69,732.02,-1.6670000000000158,8.530357446126942,0.0
29.0,2.0,0.0,77.98284377436964,-0.0069044645698976845,0.0,6.0,0.0,0.0,0.0,13.0,2.0,9.0,9.0,0.0,3215.56,220.02599999999998,1591.906,1811.96,-2.0560000000000045,6.886864201946863,0.0
29.0,2.0,1.0,77.29966503478484,-0.02429932848514656,0.0,14.0,0.0,0.0,0.0,20.0,0.0,2.0,4.0,0.0,6279.321,0.0,508.02,460.008,-1.7220000000000013,6.203685462362074,0.0
29.0,2.0,0.0,77.37941707505803,-0.028963876135540925,0.0,14.0,0.0,0.0,0.0,19.0,0.0,2.0,2.0,0.0,4810.7,0.0,296.0,376.01,-2.221999999999994,6.283437502635253,0.0
29.0,2.0,0.0,80.62348830959421,-0.007146821053311228,1.0,14.0,1.0,0.0,0.0,21.0,5.0,7.0,1.0,0.0,5511.379000000001,1287.71,1367.977,307.84,13.0,9.527508737171416,0.0
29.0,2.0,0.0,84.48324415657562,-0.023498972579719363,12.0,3.0,2.0,1.0,0.0,6.0,10.0,7.0,3.0,0.0,1739.5870000000002,2979.9500000000007,1399.88,747.91,-1.4440000000000026,13.387264584152847,0.0
29.0,2.0,1.0,80.0961153384061,-0.022196377629227524,6.0,10.0,0.0,1.0,0.0,18.0,2.0,3.0,0.0,0.0,5567.236999999999,3759.4,888.02,0.0,0.5549999999999997,9.000135765983316,0.0
29.0,2.0,1.0,82.10180623973726,-0.018876239081079257,0.0,12.0,0.0,1.0,0.0,16.0,2.0,0.0,2.0,0.0,6371.650000000002,311.85,0.0,295.98,0.31700000000000017,11.005826667314494,0.0
29.0,2.0,1.0,79.7766254487435,-0.01998289588315247,0.0,10.0,0.0,0.0,0.0,24.0,0.0,3.0,2.0,0.0,6939.203,0.0,595.87,291.89,11.691000000000004,8.680645876320725,0.0
29.0,2.0,1.0,84.06893652795294,-0.023695313382432002,0.0,9.0,0.0,0.0,3.0,20.0,0.0,3.0,5.0,699.98,7131.25,0.0,548.01,911.84,14.0,12.972956955530153,0.0
29.0,2.0,1.0,90.99181073703369,0.018663448963107492,0.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,7083.102000000001,0.0,0.0,128.01,-78.9203,19.89583116461091,0.0
29.0,2.0,0.0,88.27856792545364,-0.010753644741676643,2.0,8.0,1.0,0.0,0.0,13.0,4.0,6.0,2.0,0.0,4411.32,2499.82,916.0989999999999,311.97,-1.5159,17.182588353030866,0.0
29.0,2.0,1.0,91.44196951934349,-0.02040735816805353,5.0,7.0,3.0,1.0,0.0,13.0,5.0,1.0,5.0,0.0,4155.665,3279.87,120.0,855.562,0.0,20.345989946920728,0.0
29.0,2.0,0.0,92.18768467084269,-0.02311536936360333,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,8503.01,0.0,0.0,0.0,8.595,21.091705098419908,0.0
29.0,2.0,1.0,85.02196400736858,-0.008961748760643809,0.0,10.0,0.0,1.0,0.0,24.0,2.0,6.0,2.0,0.0,5971.62,423.99,996.049,480.03,-1.888999999999996,13.925984434945805,0.0
29.0,2.0,1.0,83.2639467110741,-0.010855499116115393,0.0,8.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,7859.4630000000025,128.01,0.0,0.0,-0.6750000000000007,12.16796713865132,0.0
29.0,2.0,1.0,89.12655971479502,-0.002846522346987783,0.0,12.0,0.0,0.0,0.0,17.0,0.0,3.0,7.0,0.0,5143.334,0.0,484.048,987.845,-2.5,18.030580142372244,0.0
29.0,2.0,0.0,86.69476219145093,-0.00956420266033603,9.0,4.0,0.0,0.0,2.0,11.0,5.0,5.0,2.0,456.02,3214.59,1016.08,1395.8200000000004,571.86,-3.3337000000000003,15.598782619028153,0.0
29.0,2.0,1.0,86.13264427217916,-0.02164970295092768,7.0,9.0,0.0,0.0,2.0,14.0,3.0,4.0,2.0,312.0,3507.571,755.96,1015.86,488.02,-5.8889,15.036664699756372,0.0
29.0,2.0,1.0,86.33093525179855,-0.024010583974388558,0.0,15.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,7371.403,0.0,0.0,427.949,5.2858,15.234955679375773,0.0
29.0,2.0,0.0,86.38272345530895,0.016352996905428706,0.0,10.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,6147.399,0.0,264.0,0.0,-3.5556,15.286743882886169,0.0
29.0,2.0,1.0,83.70323398858592,-0.022321746667114447,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9670.669999999998,0.0,0.0,0.0,18.611000000000004,12.607254416163144,0.0
29.0,2.0,0.0,90.10049670786644,-0.014119937295344763,8.0,10.0,1.0,1.0,0.0,9.0,3.0,13.0,2.0,0.0,3207.7900000000004,979.63,3231.755,288.02,4.0630000000000015,19.004517135443663,0.0
29.0,2.0,1.0,89.5656068069861,-0.02426924460123564,7.0,9.0,0.0,0.0,0.0,10.0,2.0,5.0,2.0,0.0,5035.393999999998,351.99,2719.620000000001,363.98,-5.8889999999999985,18.469627234563333,0.0
29.0,2.0,1.0,92.64978381717108,-0.014664706614197012,0.0,12.0,0.0,1.0,1.0,19.0,2.0,0.0,1.0,143.97,6071.17,384.0,0.0,248.0,4.397000000000002,21.553804244748306,0.0
29.0,2.0,0.0,92.13759213759215,-0.030604342325606982,5.0,7.0,1.0,0.0,0.0,12.0,6.0,4.0,1.0,0.0,5259.59,1783.69,1143.94,228.0,2.3169999999999997,21.04161256516936,0.0
29.0,2.0,0.0,91.56111704562795,-0.009856830680829405,23.0,0.0,2.0,1.0,1.0,1.0,18.0,10.0,3.0,127.99,100.0,5339.5,2419.82,467.87,-7.221999999999994,20.46513747320517,0.0
29.0,2.0,0.0,86.34335875665562,-0.008678536556532952,27.0,3.0,0.0,0.0,0.0,10.0,13.0,11.0,2.0,0.0,2971.81,2971.383,2695.99,284.001,-14.444999999999995,15.247379184232841,0.0
29.0,2.0,0.0,89.03398130286392,-0.02079832647743122,5.0,13.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,4931.710999999999,2519.56,0.0,0.0,-1.3880000000000052,17.938001730441144,0.0
29.0,2.0,1.0,88.45643520566121,0.006973857020913486,6.0,12.0,0.0,0.0,0.0,19.0,2.0,4.0,1.0,0.0,6467.727000000001,976.02,831.76,459.88,-3.9440000000000013,17.36045563323843,0.0
29.0,2.0,1.0,93.7060752772138,-0.008571027792163836,0.0,12.0,0.0,0.0,0.0,16.0,2.0,1.0,4.0,0.0,5799.21,363.827,611.87,631.99,-5.888400000000002,22.61009570479102,0.0
29.0,2.0,1.0,93.08098045299411,-0.026218869984253962,0.0,14.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,0.0,5334.424,0.0,155.99,312.007,-3.8096,21.98500088057133,0.0
29.0,2.0,0.0,93.57005758157386,-0.027277514185637296,0.0,9.0,0.0,0.0,0.0,14.0,2.0,2.0,4.0,0.0,6407.37,176.012,643.84,728.08,-0.09526999999999997,22.4740780091511,0.0
29.0,2.0,1.0,99.59686981266304,-0.02367755500695801,0.0,11.0,0.0,0.0,5.0,20.0,1.0,5.0,7.0,816.03,8626.988000000001,235.98,696.01,1271.77,0.0,28.50089024024025,0.0
29.0,2.0,0.0,100.10010010010008,-0.030431701739252543,0.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7122.8200000000015,0.0,0.0,0.0,-0.031750000000000056,29.0041205276773,0.0
29.0,2.0,0.0,100.41841004184099,-0.03192366900201807,9.0,13.0,0.0,0.0,0.0,9.0,7.0,12.0,3.0,0.0,2415.199,1503.954,2347.668,627.99,8.5156,29.32243046941824,0.0
29.0,2.0,1.0,95.41284403669724,-0.017118928845533597,11.0,6.0,0.0,0.0,0.0,14.0,4.0,1.0,3.0,0.0,2763.769,2360.0,376.0,1127.72,0.0,24.31686446427446,0.0
